Stp	Dv	Time	Temp	R_DS_On	DevI	DevV	Fault
670	3	6.710	440.568	0.016	112.880	1.461	1
671	0	6.720	422.093	0.016	115.664	57.063	0
671	1	6.720	437.826	0.016	37.071	0.000	0
671	2	6.720	436.052	0.016	62.018	69.687	1
671	3	6.720	440.296	0.016	70.841	11.916	0
672	0	6.730	422.124	0.016	78.211	3.979	1
672	1	6.730	436.799	0.016	11.275	43.689	0
672	2	6.730	437.699	0.016	130.167	33.672	1
672	3	6.730	439.820	0.016	61.030	49.308	1
673	0	6.740	421.280	0.016	23.464	65.811	1
673	1	6.740	436.639	0.016	74.559	86.382	1
673	2	6.740	439.461	0.016	133.206	7.181	1
673	3	6.740	440.978	0.016	118.338	19.452	1
674	0	6.750	420.357	0.016	0.000	4.561	0
674	1	6.750	436.138	0.016	58.289	79.406	1
674	2	6.750	440.081	0.016	102.944	78.041	0
674	3	6.750	440.254	0.016	46.788	0.000	0
675	0	6.760	419.962	0.016	57.649	0.000	0
675	1	6.760	436.795	0.016	103.438	7.014	1
675	2	6.760	441.794	0.016	132.376	54.105	0
675	3	6.760	439.617	0.016	52.028	53.534	1
676	0	6.770	419.332	0.016	42.562	0.000	0
676	1	6.770	435.756	0.016	0.000	30.143	0
676	2	6.770	441.512	0.016	70.787	82.301	1
676	3	6.770	438.637	0.016	22.639	54.370	1
677	0	6.780	420.881	0.016	125.216	3.944	1
677	1	6.780	436.396	0.016	102.842	52.501	0
677	2	6.780	441.949	0.016	97.614	1.480	1
677	3	6.780	437.583	0.016	0.000	41.273	0
678	0	6.790	421.745	0.016	106.638	1.881	1
678	1	6.790	435.642	0.016	42.250	12.611	0
678	2	6.790	441.929	0.016	81.674	12.926	1
678	3	6.790	437.065	0.016	57.714	28.098	0
679	0	6.800	422.928	0.016	115.924	47.097	1
679	1	6.800	436.566	0.016	111.187	34.637	1
679	2	6.800	440.901	0.016	17.818	30.200	0
679	3	6.800	437.059	0.016	80.907	9.515	1
680	0	6.810	422.016	0.016	12.318	49.213	1
680	1	6.810	438.229	0.016	130.645	69.944	0
680	2	6.810	442.622	0.016	132.675	58.329	0
680	3	6.810	438.107	0.016	114.908	84.785	0
681	0	6.820	421.275	0.016	34.679	59.565	1
681	1	6.820	437.426	0.016	39.563	24.776	0
681	2	6.820	443.008	0.016	96.210	34.373	1
681	3	6.820	437.094	0.016	15.051	37.284	0
682	0	6.830	422.523	0.016	117.613	0.000	1
682	1	6.830	438.068	0.016	103.216	34.367	1
682	2	6.830	442.010	0.016	23.652	32.828	0
682	3	6.830	436.738	0.016	65.868	25.292	0
683	0	6.840	422.408	0.016	72.178	78.188	1
683	1	6.840	439.558	0.016	126.621	64.826	0
683	2	6.840	443.089	0.016	116.616	70.052	0
683	3	6.840	438.233	0.016	126.542	19.981	1
684	0	6.850	422.467	0.016	79.446	44.070	1
684	1	6.850	438.521	0.016	12.281	11.299	0
684	2	6.850	442.862	0.016	73.576	45.325	0
684	3	6.850	438.741	0.016	99.212	17.662	1
685	0	6.860	422.421	0.016	75.095	28.147	0
685	1	6.860	437.940	0.016	54.573	0.000	0
685	2	6.860	442.160	0.016	49.141	61.325	1
685	3	6.860	438.423	0.016	68.195	28.343	0
686	0	6.870	421.704	0.016	37.041	18.880	0
686	1	6.870	438.089	0.016	86.962	59.610	0
686	2	6.870	441.845	0.016	69.474	83.217	1
686	3	6.870	437.499	0.016	28.368	0.000	0
687	0	6.880	420.779	0.016	2.734	50.211	1
687	1	6.880	440.587	0.016	149.668	11.105	1
687	2	6.880	440.859	0.016	23.952	79.561	1
687	3	6.880	437.201	0.016	68.729	43.224	0
688	0	6.890	420.843	0.016	79.192	56.565	0
688	1	6.890	439.579	0.016	19.534	41.211	0
688	2	6.890	439.834	0.016	17.001	83.858	1
688	3	6.890	436.159	0.016	0.000	0.000	0
689	0	6.900	419.992	0.016	21.028	75.306	1
689	1	6.900	438.620	0.016	25.284	38.033	0
689	2	6.900	439.628	0.016	73.513	70.561	1
689	3	6.900	437.026	0.016	109.669	23.435	1
690	0	6.910	419.122	0.016	16.730	75.871	1
690	1	6.910	437.566	0.016	0.000	14.282	0
690	2	6.910	438.707	0.016	29.659	67.916	1
690	3	6.910	436.386	0.016	50.364	41.058	0
691	0	6.920	418.342	0.016	28.534	0.000	0
691	1	6.920	439.018	0.016	125.604	68.764	0
691	2	6.920	437.652	0.016	0.000	2.754	0
691	3	6.920	435.894	0.016	58.686	66.384	1
692	0	6.930	418.423	0.016	79.166	8.363	1
692	1	6.930	437.962	0.016	0.000	35.084	0
692	2	6.930	437.282	0.016	65.320	0.000	0
692	3	6.930	435.278	0.016	51.357	54.950	1
693	0	6.940	419.090	0.016	100.070	67.736	0
693	1	6.940	437.244	0.016	45.722	0.000	0
693	2	6.940	437.280	0.016	81.114	68.202	0
693	3	6.940	436.525	0.016	119.941	0.729	1
694	0	6.950	418.484	0.016	43.849	61.306	1
694	1	6.950	436.688	0.016	55.455	45.950	0
694	2	6.950	436.236	0.016	0.000	81.753	1
694	3	6.950	437.351	0.016	108.531	81.590	0
695	0	6.960	420.580	0.016	138.324	6.029	1
695	1	6.960	435.655	0.016	6.061	0.000	0
695	2	6.960	437.583	0.016	122.712	22.135	1
695	3	6.960	438.060	0.016	105.228	80.549	0
696	0	6.970	422.539	0.016	135.424	33.876	1
696	1	6.970	434.725	0.016	25.302	60.085	1
696	2	6.970	439.449	0.016	135.614	39.379	1
696	3	6.970	438.565	0.016	99.076	55.998	0
697	0	6.980	421.606	0.016	0.000	22.145	0
697	1	6.980	434.622	0.016	76.360	1.741	0
697	2	6.980	438.389	0.016	0.000	9.078	0
697	3	6.980	438.486	0.016	78.431	55.336	0
698	0	6.990	420.706	0.016	12.711	36.054	0
698	1	6.990	433.626	0.016	13.116	15.429	0
698	2	6.990	438.802	0.016	96.174	23.599	1
698	3	6.990	440.172	0.016	131.488	39.491	1
699	0	7.000	419.838	0.016	18.145	8.193	0
699	1	7.000	433.555	0.016	77.342	74.063	0
699	2	7.000	439.184	0.016	95.221	64.171	0
699	3	7.000	439.107	0.016	0.000	27.289	0
700	0	7.010	421.613	0.016	130.907	39.639	1
700	1	7.010	433.029	0.016	55.694	64.484	1
700	2	7.010	440.238	0.016	115.451	53.137	0
700	3	7.010	439.782	0.016	104.550	16.938	1
701	0	7.020	421.308	0.016	62.918	78.091	1
701	1	7.020	433.196	0.016	86.368	63.281	0
701	2	7.020	440.327	0.016	85.348	38.411	1
701	3	7.020	438.721	0.016	2.952	72.335	1
702	0	7.030	420.418	0.016	14.589	12.143	0
702	1	7.030	432.249	0.016	20.484	92.547	1
702	2	7.030	441.111	0.016	108.023	45.851	1
702	3	7.030	438.749	0.016	82.648	47.427	0
703	0	7.040	420.056	0.016	59.506	58.446	1
703	1	7.040	431.261	0.016	10.515	41.947	0
703	2	7.040	441.108	0.016	82.100	31.513	1
703	3	7.040	437.729	0.016	14.760	86.571	1
704	0	7.050	422.120	0.016	137.801	23.302	1
704	1	7.050	430.262	0.016	0.000	73.342	1
704	2	7.050	440.739	0.016	66.574	27.655	0
704	3	7.050	436.701	0.016	11.130	12.445	0
705	0	7.060	421.790	0.016	61.794	50.433	1
705	1	7.060	429.624	0.016	47.282	16.325	0
705	2	7.060	441.069	0.016	93.932	24.275	1
705	3	7.060	436.307	0.016	63.813	29.625	0
706	0	7.070	423.110	0.016	119.648	14.233	1
706	1	7.070	430.456	0.016	107.380	66.408	0
706	2	7.070	443.385	0.016	146.149	49.817	0
706	3	7.070	436.883	0.016	100.968	22.944	1
707	0	7.080	422.690	0.016	57.377	13.601	0
707	1	7.080	429.581	0.016	27.221	75.694	1
707	2	7.080	444.651	0.016	121.790	11.502	1
707	3	7.080	438.168	0.016	121.210	50.075	0
708	0	7.090	423.776	0.016	113.405	44.274	1
708	1	7.090	430.014	0.016	94.891	52.450	0
708	2	7.090	445.862	0.016	120.564	26.768	1
708	3	7.090	437.518	0.016	50.275	42.495	0
709	0	7.100	423.507	0.016	65.485	37.922	0
709	1	7.100	431.754	0.016	131.541	25.723	1
709	2	7.100	444.837	0.016	22.887	58.292	1
709	3	7.100	436.892	0.016	51.453	71.433	1
710	0	7.110	422.810	0.016	39.271	50.523	1
710	1	7.110	431.325	0.016	60.254	67.211	1
710	2	7.110	443.801	0.016	20.043	23.480	0
710	3	7.110	436.583	0.016	68.002	0.433	0
711	0	7.120	422.352	0.016	55.125	58.205	1
711	1	7.120	432.340	0.016	112.968	39.440	1
711	2	7.120	442.712	0.016	5.003	38.298	0
711	3	7.120	435.652	0.016	26.011	14.496	0
712	0	7.130	421.420	0.016	0.000	20.130	0
712	1	7.130	432.962	0.016	101.574	15.369	1
712	2	7.130	443.340	0.016	103.846	84.289	0
712	3	7.130	434.883	0.016	40.676	35.489	0
713	0	7.140	421.317	0.016	72.341	46.291	0
713	1	7.140	431.965	0.016	9.416	18.890	0
713	2	7.140	443.950	0.016	103.430	64.459	0
713	3	7.140	434.093	0.016	38.633	77.352	1
714	0	7.150	421.635	0.016	88.951	50.624	0
714	1	7.150	431.250	0.016	42.729	83.622	1
714	2	7.150	445.798	0.016	136.087	91.095	0
714	3	7.150	434.686	0.016	101.023	1.182	1
715	0	7.160	421.142	0.016	52.545	61.671	1
715	1	7.160	430.871	0.016	62.659	68.189	1
715	2	7.160	444.737	0.016	17.023	79.000	1
715	3	7.160	433.896	0.016	38.460	9.309	0
716	0	7.170	420.279	0.016	19.393	52.235	1
716	1	7.170	429.909	0.016	14.537	0.000	0
716	2	7.170	445.152	0.016	97.631	22.567	1
716	3	7.170	432.973	0.016	24.521	77.398	1
717	0	7.180	421.964	0.016	128.778	24.989	1
717	1	7.180	429.898	0.016	78.729	35.850	1
717	2	7.180	444.575	0.016	57.470	0.000	0
717	3	7.180	431.962	0.016	0.000	6.680	0
718	0	7.190	423.540	0.016	126.307	40.150	1
718	1	7.190	432.575	0.016	152.469	0.000	1
718	2	7.190	445.846	0.016	122.118	0.176	1
718	3	7.190	433.289	0.016	121.505	16.963	1
719	0	7.200	423.003	0.016	50.640	71.653	1
719	1	7.200	434.909	0.016	145.486	25.348	1
719	2	7.200	446.657	0.016	109.833	52.201	0
719	3	7.200	432.276	0.016	2.590	0.000	0
720	0	7.210	422.364	0.016	43.523	9.329	0
720	1	7.210	433.897	0.016	9.289	40.282	0
720	2	7.210	445.557	0.016	9.376	56.879	1
720	3	7.210	435.044	0.016	154.600	61.763	0
721	0	7.220	422.128	0.016	66.549	86.104	1
721	1	7.220	432.881	0.016	3.859	52.789	1
721	2	7.220	445.019	0.016	59.755	53.097	1
721	3	7.220	434.268	0.016	39.860	42.265	0
722	0	7.230	422.074	0.016	74.683	43.044	0
722	1	7.230	432.424	0.016	59.167	13.964	0
722	2	7.230	446.685	0.016	131.947	39.352	1
722	3	7.230	434.756	0.016	97.706	38.913	1
723	0	7.240	421.482	0.016	46.382	21.530	0
723	1	7.240	432.983	0.016	99.595	0.000	1
723	2	7.240	445.853	0.016	42.100	41.235	0
723	3	7.240	435.637	0.016	109.788	0.000	1
724	0	7.250	422.993	0.016	124.569	15.019	1
724	1	7.250	432.269	0.016	43.412	46.680	0
724	2	7.250	445.509	0.016	69.316	24.942	0
724	3	7.250	434.670	0.016	20.182	13.553	0
725	0	7.260	422.056	0.016	0.474	73.820	1
725	1	7.260	431.402	0.016	29.612	66.165	1
725	2	7.260	444.404	0.016	0.000	46.062	0
725	3	7.260	434.853	0.016	87.374	61.515	0
726	0	7.270	422.076	0.016	77.747	76.447	0
726	1	7.270	431.228	0.016	72.334	54.563	1
726	2	7.270	444.100	0.016	70.662	64.789	1
726	3	7.270	433.876	0.016	17.396	0.000	0
727	0	7.280	422.449	0.016	91.061	55.331	0
727	1	7.280	430.237	0.016	6.897	31.790	0
727	2	7.280	443.005	0.016	0.000	82.618	1
727	3	7.280	433.746	0.016	74.959	30.752	0
728	0	7.290	422.009	0.016	55.994	13.816	0
728	1	7.290	432.327	0.016	139.743	47.645	0
728	2	7.290	441.928	0.016	7.471	78.949	1
728	3	7.290	435.473	0.016	131.799	41.763	1
729	0	7.300	421.684	0.016	62.055	7.609	0
729	1	7.300	431.360	0.016	15.797	67.725	1
729	2	7.300	441.663	0.016	71.598	38.587	0
729	3	7.300	435.852	0.016	94.389	55.740	0
730	0	7.310	420.759	0.016	2.714	32.143	0
730	1	7.310	430.553	0.016	34.896	79.471	1
730	2	7.310	440.647	0.016	19.507	25.310	0
730	3	7.310	435.218	0.016	50.211	14.891	0
731	0	7.320	419.840	0.016	0.000	30.231	0
731	1	7.320	430.812	0.016	89.092	75.798	0
731	2	7.320	442.006	0.016	123.741	9.748	1
731	3	7.320	434.418	0.016	37.960	50.658	1
732	0	7.330	418.942	0.016	9.711	0.000	0
732	1	7.330	432.612	0.016	133.125	75.476	0
732	2	7.330	442.596	0.016	102.552	38.234	1
732	3	7.330	434.986	0.016	100.290	70.166	0
733	0	7.340	420.297	0.016	120.125	13.993	1
733	1	7.340	433.324	0.016	104.366	48.011	0
733	2	7.340	442.239	0.016	67.643	7.467	0
733	3	7.340	433.979	0.016	11.214	46.263	0
734	0	7.350	421.617	0.016	119.383	17.061	1
734	1	7.350	433.875	0.016	99.546	36.615	1
734	2	7.350	443.471	0.016	120.711	23.357	1
734	3	7.350	435.839	0.016	134.958	65.404	0
735	0	7.360	420.771	0.016	22.604	80.497	1
735	1	7.360	436.061	0.016	142.394	72.561	0
735	2	7.360	442.389	0.016	7.132	82.663	1
735	3	7.360	437.511	0.016	130.778	10.127	1
736	0	7.370	421.384	0.016	98.829	42.147	1
736	1	7.370	436.783	0.016	105.350	69.546	0
736	2	7.370	441.516	0.016	36.268	0.000	0
736	3	7.370	438.834	0.016	122.298	7.304	1
737	0	7.380	421.644	0.016	86.867	70.613	0
737	1	7.380	436.013	0.016	41.281	61.797	1
737	2	7.380	440.539	0.016	24.818	67.109	1
737	3	7.380	437.877	0.016	24.939	28.477	0
738	0	7.390	421.178	0.016	54.160	23.817	0
738	1	7.390	435.208	0.016	38.118	31.300	0
738	2	7.390	441.698	0.016	118.518	41.062	1
738	3	7.390	437.644	0.016	71.712	0.000	0
739	0	7.400	422.126	0.016	109.166	70.249	0
739	1	7.400	437.148	0.016	136.997	26.258	1
739	2	7.400	444.414	0.016	154.600	68.652	0
739	3	7.400	438.116	0.016	97.941	53.625	0
740	0	7.410	424.190	0.016	138.097	45.325	1
740	1	7.410	437.302	0.016	86.953	2.254	1
740	2	7.410	445.761	0.016	124.034	44.297	1
740	3	7.410	437.573	0.016	56.574	8.694	0
741	0	7.420	424.449	0.016	87.518	0.000	1
741	1	7.420	436.389	0.016	28.657	37.085	0
741	2	7.420	445.195	0.016	58.319	37.024	0
741	3	7.420	439.957	0.016	147.171	8.393	1
742	0	7.430	424.229	0.016	68.033	14.704	0
742	1	7.430	435.542	0.016	34.680	54.387	1
742	2	7.430	446.913	0.016	133.230	5.406	1
742	3	7.430	441.046	0.016	116.534	53.003	0
743	0	7.440	423.679	0.016	50.169	2.741	0
743	1	7.440	434.523	0.016	8.226	37.090	0
743	2	7.440	448.199	0.016	122.853	8.813	1
743	3	7.440	441.400	0.016	94.815	55.155	0
744	0	7.450	423.109	0.016	48.590	54.073	1
744	1	7.450	433.570	0.016	21.109	18.910	0
744	2	7.450	447.254	0.016	33.651	61.788	1
744	3	7.450	442.374	0.016	113.624	0.000	1
745	0	7.460	422.987	0.016	72.027	53.352	1
745	1	7.460	433.836	0.016	90.062	15.315	1
745	2	7.460	448.222	0.016	114.525	21.639	1
745	3	7.460	443.791	0.016	125.479	21.359	1
746	0	7.470	422.105	0.016	18.655	34.667	0
746	1	7.470	433.320	0.016	56.370	68.772	1
746	2	7.470	447.250	0.016	30.987	82.309	1
746	3	7.470	442.699	0.016	0.000	75.191	1
747	0	7.480	422.168	0.016	79.509	0.000	1
747	1	7.480	435.318	0.016	138.070	33.678	1
747	2	7.480	446.131	0.016	0.000	0.000	0
747	3	7.480	443.130	0.016	97.688	56.633	0
748	0	7.490	421.731	0.016	56.077	14.802	0
748	1	7.490	434.591	0.016	43.673	5.423	0
748	2	7.490	445.234	0.016	36.517	60.430	1
748	3	7.490	442.325	0.016	42.214	82.933	1
749	0	7.500	422.539	0.016	105.099	71.469	0
749	1	7.500	433.665	0.016	24.856	90.664	1
749	2	7.500	444.177	0.016	17.049	67.986	1
749	3	7.500	441.244	0.016	0.000	2.625	0
750	0	7.510	421.892	0.016	42.666	69.072	1
750	1	7.510	433.009	0.016	47.732	10.152	0
750	2	7.510	443.324	0.016	39.048	74.380	1
750	3	7.510	440.778	0.016	61.877	88.116	1
751	0	7.520	423.409	0.016	124.807	48.305	0
751	1	7.520	432.618	0.016	62.676	0.000	0
751	2	7.520	446.030	0.016	154.600	51.625	0
751	3	7.520	441.866	0.016	116.639	0.000	1
752	0	7.530	422.990	0.016	57.529	39.789	0
752	1	7.530	431.844	0.016	38.576	18.161	0
752	2	7.530	444.921	0.016	0.000	1.721	0
752	3	7.530	440.789	0.016	2.447	7.655	0
753	0	7.540	422.950	0.016	75.578	17.736	0
753	1	7.540	431.952	0.016	83.895	66.825	0
753	2	7.540	446.703	0.016	134.666	11.273	1
753	3	7.540	439.731	0.016	8.778	45.792	0
754	0	7.550	423.921	0.016	110.162	17.488	1
754	1	7.550	431.009	0.016	19.515	47.583	1
754	2	7.550	446.418	0.016	72.218	53.185	1
754	3	7.550	438.781	0.016	26.507	70.769	1
755	0	7.560	424.160	0.016	86.752	9.342	1
755	1	7.560	430.588	0.016	60.392	37.253	0
755	2	7.560	447.907	0.016	127.885	31.595	1
755	3	7.560	437.835	0.016	26.150	69.226	1
756	0	7.570	424.346	0.016	84.830	11.623	1
756	1	7.570	429.878	0.016	42.371	68.286	1
756	2	7.570	450.198	0.016	146.448	34.940	1
756	3	7.570	439.792	0.016	137.751	22.987	1
757	0	7.580	424.084	0.016	65.977	8.816	0
757	1	7.580	429.857	0.016	78.300	16.639	1
757	2	7.580	449.058	0.016	0.000	15.103	0
757	3	7.580	438.729	0.016	0.000	43.942	0
758	0	7.590	426.539	0.016	147.063	20.058	1
758	1	7.590	429.087	0.016	37.194	42.838	0
758	2	7.590	448.399	0.016	54.488	19.634	0
758	3	7.590	440.148	0.016	124.957	93.679	0
759	0	7.600	426.257	0.016	65.758	12.437	0
759	1	7.600	429.297	0.016	86.970	16.297	1
759	2	7.600	449.705	0.016	123.623	54.599	0
759	3	7.600	439.527	0.016	52.903	69.836	1
760	0	7.610	427.925	0.016	129.244	0.459	1
760	1	7.610	431.585	0.016	144.063	56.529	0
760	2	7.610	448.589	0.016	11.480	70.406	1
760	3	7.610	440.942	0.016	124.975	74.009	0
761	0	7.620	429.618	0.016	130.128	15.712	1
761	1	7.620	431.158	0.016	60.329	49.697	1
761	2	7.620	449.225	0.016	105.252	90.232	0
761	3	7.620	441.188	0.016	91.111	85.156	0
762	0	7.630	430.309	0.016	103.123	63.704	0
762	1	7.630	430.570	0.016	50.901	7.809	0
762	2	7.630	448.737	0.016	63.649	77.904	1
762	3	7.630	440.943	0.016	72.270	83.568	1
763	0	7.640	429.735	0.016	51.427	27.855	0
763	1	7.640	429.584	0.016	6.981	51.850	1
763	2	7.640	447.998	0.016	49.503	84.633	1
763	3	7.640	440.254	0.016	49.050	0.000	0
764	0	7.650	430.716	0.016	111.715	87.239	0
764	1	7.650	428.740	0.016	29.942	5.372	0
764	2	7.650	446.994	0.016	27.475	43.698	0
764	3	7.650	441.592	0.016	123.135	0.000	1
765	0	7.660	429.898	0.016	33.414	5.108	0
765	1	7.660	427.763	0.016	4.306	0.012	0
765	2	7.660	445.878	0.016	0.000	42.172	0
765	3	7.660	442.091	0.016	99.631	82.908	0
766	0	7.670	428.910	0.016	1.042	74.687	1
766	1	7.670	426.832	0.016	16.197	48.768	1
766	2	7.670	446.621	0.016	107.889	15.798	1
766	3	7.670	443.443	0.016	123.781	28.304	1
767	0	7.680	427.929	0.016	0.000	79.453	1
767	1	7.680	428.251	0.016	123.054	59.330	0
767	2	7.680	449.309	0.016	154.600	60.835	0
767	3	7.680	442.353	0.016	0.000	53.972	1
768	0	7.690	427.341	0.016	49.449	20.054	0
768	1	7.690	429.498	0.016	118.783	3.603	1
768	2	7.690	450.066	0.016	108.929	60.108	0
768	3	7.690	444.119	0.016	133.929	70.531	0
769	0	7.700	427.016	0.016	63.971	4.219	0
769	1	7.700	430.101	0.016	100.370	0.296	1
769	2	7.700	449.052	0.016	28.091	30.889	0
769	3	7.700	443.713	0.016	65.853	57.201	1
770	0	7.710	428.836	0.016	133.048	93.620	0
770	1	7.710	430.487	0.016	93.400	76.608	0
770	2	7.710	448.183	0.016	40.614	16.665	0
770	3	7.710	445.343	0.016	130.911	28.810	1
771	0	7.720	428.773	0.016	76.290	11.671	0
771	1	7.720	429.494	0.016	0.000	83.328	1
771	2	7.720	449.162	0.016	114.966	56.961	0
771	3	7.720	444.307	0.016	20.676	61.094	1
772	0	7.730	428.577	0.016	70.521	46.397	0
772	1	7.730	429.795	0.016	90.306	80.426	0
772	2	7.730	451.691	0.016	151.629	80.303	0
772	3	7.730	443.268	0.016	18.912	69.819	1
773	0	7.740	428.255	0.016	64.491	58.309	1
773	1	7.740	431.646	0.016	134.179	84.079	0
773	2	7.740	451.158	0.016	62.264	84.302	1
773	3	7.740	444.931	0.016	131.630	36.674	1
774	0	7.750	427.279	0.016	0.000	65.289	1
774	1	7.750	430.825	0.016	33.786	0.000	0
774	2	7.750	450.028	0.016	10.441	71.776	1
774	3	7.750	443.856	0.016	12.930	74.666	1
775	0	7.760	426.324	0.016	9.491	6.056	0
775	1	7.760	431.637	0.016	107.028	81.324	0
775	2	7.760	448.948	0.016	19.302	69.356	1
775	3	7.760	443.970	0.016	87.151	9.649	1
776	0	7.770	428.013	0.016	129.751	43.330	1
776	1	7.770	430.636	0.016	0.000	22.580	0
776	2	7.770	448.001	0.016	33.969	94.400	1
776	3	7.770	443.150	0.016	41.481	52.034	1
777	0	7.780	428.572	0.016	98.665	25.622	1
777	1	7.780	429.836	0.016	35.047	34.319	0
777	2	7.780	447.683	0.016	71.179	49.438	1
777	3	7.780	444.204	0.016	116.151	36.162	1
778	0	7.790	427.745	0.016	30.983	44.967	0
778	1	7.790	428.884	0.016	15.022	42.666	0
778	2	7.790	446.805	0.016	39.064	27.908	0
778	3	7.790	444.691	0.016	99.794	35.481	1
779	0	7.800	428.368	0.016	100.626	24.813	1
779	1	7.800	427.942	0.016	15.645	30.674	0
779	2	7.800	447.937	0.016	118.850	9.099	1
779	3	7.800	444.580	0.016	78.851	0.000	1
780	0	7.810	427.391	0.016	0.000	64.653	1
780	1	7.810	426.990	0.016	11.765	65.610	1
780	2	7.810	447.314	0.016	56.075	14.757	0
780	3	7.810	443.517	0.016	14.873	66.629	1
781	0	7.820	426.594	0.016	33.083	5.733	0
781	1	7.820	426.538	0.016	57.151	3.883	0
781	2	7.820	447.266	0.016	82.017	65.052	0
781	3	7.820	442.551	0.016	27.919	71.057	1
782	0	7.830	426.049	0.016	51.518	15.815	0
782	1	7.830	426.154	0.016	60.613	61.678	1
782	2	7.830	446.331	0.016	33.993	86.208	1
782	3	7.830	441.468	0.016	0.000	37.948	0
783	0	7.840	425.897	0.016	71.650	34.587	0
783	1	7.840	426.273	0.016	82.824	79.320	0
783	2	7.840	446.082	0.016	73.641	23.796	0
783	3	7.840	441.861	0.016	96.198	23.903	1
784	0	7.850	426.551	0.016	101.230	0.000	1
784	1	7.850	425.312	0.016	0.000	80.238	1
784	2	7.850	444.975	0.016	3.945	59.711	1
784	3	7.850	441.640	0.016	73.513	81.981	1
785	0	7.860	428.363	0.016	132.766	0.000	1
785	1	7.860	424.483	0.016	28.097	27.001	0
785	2	7.860	443.875	0.016	2.802	50.902	1
785	3	7.860	441.455	0.016	74.925	44.476	0
786	0	7.870	428.643	0.016	89.339	28.026	1
786	1	7.870	424.082	0.016	58.992	14.330	0
786	2	7.870	443.909	0.016	84.203	60.503	0
786	3	7.870	440.444	0.016	20.127	6.603	0
787	0	7.880	428.048	0.016	49.326	64.921	1
787	1	7.880	424.637	0.016	97.663	81.154	0
787	2	7.880	445.107	0.016	120.119	13.336	1
787	3	7.880	442.728	0.016	145.376	0.000	1
788	0	7.890	427.823	0.016	68.943	36.229	0
788	1	7.890	425.993	0.016	121.071	39.901	1
788	2	7.890	444.559	0.016	59.024	11.361	0
788	3	7.890	443.942	0.016	120.315	92.655	0
789	0	7.900	428.779	0.016	110.681	60.826	0
789	1	7.900	425.034	0.016	0.000	72.449	1
789	2	7.900	445.186	0.016	104.214	37.552	1
789	3	7.900	442.868	0.016	11.232	78.130	1
790	0	7.910	430.663	0.016	134.789	68.816	0
790	1	7.910	425.607	0.016	98.448	22.649	1
790	2	7.910	444.669	0.016	60.688	75.289	1
790	3	7.910	441.783	0.016	0.000	13.249	0
791	0	7.920	432.195	0.016	126.560	69.101	0
791	1	7.920	427.955	0.016	144.931	79.806	0
791	2	7.920	443.742	0.016	32.873	15.477	0
791	3	7.920	440.902	0.016	35.188	74.937	1
792	0	7.930	431.663	0.016	54.711	58.995	1
792	1	7.930	427.319	0.016	46.270	45.708	0
792	2	7.930	444.830	0.016	117.144	66.784	0
792	3	7.930	440.499	0.016	64.853	14.282	0
793	0	7.940	431.031	0.016	48.427	58.337	1
793	1	7.940	428.569	0.016	118.716	72.747	0
793	2	7.940	443.732	0.016	3.767	58.581	1
793	3	7.940	440.278	0.016	73.097	52.201	1
794	0	7.950	431.830	0.016	106.681	58.604	0
794	1	7.950	430.154	0.016	127.542	30.060	1
794	2	7.950	443.004	0.016	47.891	62.724	1
794	3	7.950	440.623	0.016	94.321	9.766	1
795	0	7.960	431.814	0.016	79.054	7.895	1
795	1	7.960	430.668	0.016	97.646	26.838	1
795	2	7.960	442.251	0.016	45.819	0.000	0
795	3	7.960	439.913	0.016	47.558	63.424	1
796	0	7.970	432.232	0.016	94.870	63.923	0
796	1	7.970	430.130	0.016	53.761	50.922	1
796	2	7.970	444.180	0.016	137.717	0.000	1
796	3	7.970	441.121	0.016	119.694	75.431	0
797	0	7.980	432.166	0.016	77.144	76.139	1
797	1	7.980	429.230	0.016	23.933	9.975	0
797	2	7.980	443.293	0.016	36.153	26.760	0
797	3	7.980	440.636	0.016	60.852	81.959	1
798	0	7.990	431.410	0.016	39.696	47.512	1
798	1	7.990	429.593	0.016	92.405	5.180	1
798	2	7.990	444.538	0.016	121.226	54.335	0
798	3	7.990	439.567	0.016	0.000	5.724	0
799	0	8.000	430.410	0.016	0.000	23.393	0
799	1	8.000	429.326	0.016	67.550	92.237	1
799	2	8.000	445.171	0.016	104.364	33.801	1
799	3	8.000	438.555	0.016	17.475	25.402	0
800	0	8.010	429.512	0.016	24.337	40.147	0
800	1	8.010	429.331	0.016	79.175	66.425	0
800	2	8.010	445.386	0.016	91.079	36.042	1
800	3	8.010	441.288	0.016	154.600	59.591	0
801	0	8.020	429.282	0.016	69.221	53.534	1
801	1	8.020	428.490	0.016	30.146	62.803	1
801	2	8.020	444.420	0.016	29.394	24.841	0
801	3	8.020	442.970	0.016	131.802	29.743	1
802	0	8.030	428.333	0.016	14.722	74.270	1
802	1	8.030	429.356	0.016	108.174	23.853	1
802	2	8.030	443.939	0.016	62.277	17.110	0
802	3	8.030	442.296	0.016	50.973	26.831	0
803	0	8.040	427.597	0.016	39.111	83.799	1
803	1	8.040	430.936	0.016	127.529	17.368	1
803	2	8.040	443.181	0.016	45.959	0.000	0
803	3	8.040	443.378	0.016	116.733	76.568	0
804	0	8.050	428.013	0.016	93.829	42.193	1
804	1	8.050	430.302	0.016	47.939	74.360	1
804	2	8.050	442.734	0.016	63.540	0.000	0
804	3	8.050	443.105	0.016	71.718	16.990	0
